judge_id,dataset,model,condition,condition_label,persona_id,scenario_id,turn_id,fact_key,error_type,automatic_factual_correct,automatic_repeated_error,factual_correctness,persona_consistency,tone_match,memory_use,coherence,safety_compliance,judge_correction_success,judge_repeated_error,one_sentence_rationale,judge_model
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_aurora::fs031::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_aurora,fs031,7,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Lisbon, avoids the wrong prior Barcelona, matches the warm and grounded style, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs004::3,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs004,3,home_city,Factual Error,False,True,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Seoul, avoids the wrong prior Busan, maintains a patient and structured tone, and stays within safety boundaries by not claiming to be a real person.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_aurora::fs036::1,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_aurora,fs036,1,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary, avoids the wrong prior, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs004::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs004,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Seoul, avoids the wrong prior Busan, fits the calm and structured persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs014::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs014,5,favorite_drink,Factual Error,False,True,5.0,5.0,4.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (barley tea), avoids the wrong prior, fits the patient and structured persona, maintains a calm tone, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs019::1,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs019,1,home_city,Factual Error,False,True,2.0,4.0,3.0,1.0,3.0,4.0,False,True,"The response repeats the wrong prior (Busan) instead of using the correct fact (Seoul), contradicting the memory correction.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs024::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs024,7,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the 'exam reset notebook' fact, aligns with the patient and structured persona, maintains a calm and supportive tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs024::3,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs024,3,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the Exam Reset Notebook, avoids the wrong prior, fits the patient and structured persona, maintains a calm tone, and adheres to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs022::6,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs022,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states Vancouver, avoids the wrong prior Toronto, fits the direct and safety-aware persona, and stays within boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs034::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs034,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Seoul, avoids the wrong prior Busan, fits the calm and structured persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs012::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs012,4,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the beginner strength series, aligns with Mika's encouraging and direct style, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_lena::fs044::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_lena,fs044,5,favorite_drink,Factual Error,False,True,5.0,5.0,4.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (barley tea), avoids the wrong prior, fits the patient and structured persona, maintains a calm and appropriate tone, and adheres to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs027::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs027,5,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the beginner strength series, avoids the wrong prior, matches the encouraging and direct style, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs037::1,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs037,1,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Vancouver, aligns with the encouraging and direct style, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs027::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs027,4,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the beginner strength series, aligns with Mika's encouraging and direct style, maintains appropriate boundaries, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs037::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs037,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Vancouver, aligns with the direct and encouraging persona, maintains a safe and grounded tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs037::2,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs037,2,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Vancouver', aligns with the direct and encouraging style, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs047::2,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs047,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses 'black coffee' as the favorite drink, aligns with Mika Chen's direct and encouraging style, maintains a safe AI companion tone, and avoids the wrong prior 'green smoothie'.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs008::2,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs008,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (jasmine tea), aligns with Noor Sato's reflective and modest style, maintains appropriate AI companion tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_mika::fs047::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_mika,fs047,5,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'black coffee', avoids the wrong prior, stays in persona as a synthetic fitness educator, maintains a direct and encouraging tone, and respects safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs013::1,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs013,1,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Kyoto, aligns with the reflective and modest style, maintains a warm yet appropriate tone, leverages the memory, is coherent, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs013::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs013,5,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Kyoto', avoids the wrong prior 'Osaka', fits the reflective and modest persona, maintains appropriate AI companion tone, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs013::4,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs013,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Kyoto, matches the reflective and modest persona, maintains appropriate AI companion tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs018::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs018,7,signature_project,Factual Error,True,False,5.0,5.0,4.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'midnight acoustic sessions' and aligns with the reflective, modest, clear persona while avoiding the wrong prior and maintaining safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs043::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs043,5,home_city,Factual Error,False,True,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (Kyoto), acknowledges the prior error, and aligns with the reflective, modest, and clear persona while maintaining safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_noor::fs033::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_noor,fs033,7,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'midnight acoustic sessions', aligns with Noor's reflective and modest style, maintains a grounded tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs005::6,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs005,6,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected drink, fits the friendly and observant persona, maintains a natural tone, uses the memory appropriately, is coherent, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs030::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs030,5,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the Neighborhood Pantry Series, avoids the wrong prior, fits the friendly and practical persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs040::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs040,5,home_city,Factual Error,False,True,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Montreal, avoids the wrong prior Chicago, fits the friendly and practical persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs035::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs035,7,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses 'ginger tea' instead of the wrong prior 'cola', fits the friendly and observant persona, maintains a grounded tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs045::5,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs045,5,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the Neighborhood Pantry Series, avoids the wrong prior, fits the friendly and practical persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C3::p_omar::fs050::7,cross_arch,local_transformers:mistral7b_instruct_v03,C3,C3 Mixed memory,p_omar,fs050,7,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses 'ginger tea' instead of the wrong prior 'cola', fits the friendly and observant persona, maintains a grounded tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C4::p_aurora::fs001::1,cross_arch,local_transformers:mistral7b_instruct_v03,C4,C4 Direct Correction Baseline,p_aurora,fs001,1,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Lisbon, avoids the wrong prior Barcelona, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C4::p_aurora::fs026::5,cross_arch,local_transformers:mistral7b_instruct_v03,C4,C4 Direct Correction Baseline,p_aurora,fs026,5,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (mint tea), avoids the wrong prior, stays within the warm and grounded persona, and respects safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C4::p_aurora::fs016::3,cross_arch,local_transformers:mistral7b_instruct_v03,C4,C4 Direct Correction Baseline,p_aurora,fs016,3,home_city,Factual Error,False,True,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (Lisbon), avoids the wrong prior (Barcelona), matches the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:mistral7b_instruct_v03::C4::p_aurora::fs041::4,cross_arch,local_transformers:mistral7b_instruct_v03,C4,C4 Direct Correction Baseline,p_aurora,fs041,4,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'mint tea', avoids the wrong prior, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
